ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
0
ITEM: BOX BOUNDS pp pp fm
0.0000000000000000e+00 2.0000000000000000e+01
0.0000000000000000e+00 2.0000000000000000e+01
0.0000000000000000e+00 1.1000000000000000e+02
ITEM: ATOMS mol x y z radius c_voro[1] c_coordination c_kinetic c_voro[2] c_order[1] c_order[2] c_order[3] 
ITEM: TIMESTEP
10000000
ITEM: NUMBER OF ATOMS
4500
ITEM: BOX BOUNDS pp pp fm
0.0000000000000000e+00 2.0000000000000000e+01
0.0000000000000000e+00 2.0000000000000000e+01
0.0000000000000000e+00 1.1000000000000000e+02
ITEM: ATOMS mol x y z radius c_voro[1] c_coordination c_kinetic c_voro[2] c_order[1] c_order[2] c_order[3] 
136    0.781452823587912    0.521750415379609     0.99465898863028     0.96532406315995     3.25359984303145                    5 6.14191810638361e-16                   15                    0                    0                    0 
136     0.92116421821565    0.913240182032523    0.998207573258917     0.99829374256475    0.945636942643129                    1 7.09245735478487e-16                   10                    0                    0                    0 
136    0.512935578026426     1.14432669396218    0.998425342291566                    1     3.75826546226843                    4 7.61574186270228e-16                   17                    0                    0                    0 
136     1.16482777338857     1.21992459110963    0.990708038597841     0.99153252289505     1.60102154799121                    4 7.12746103363002e-16                   11                    0                    0                    0 
47     5.21103223649667     0.25054657481748    0.963104002498828     0.96532406315995     3.43377202159594                    4 1.02645156859624e-15                   14                    0                    0                    0 
47     5.51161576886588    0.531727363404442     1.02126763235154     0.99829374256475    0.970571334228006                    0 1.29394133164511e-15                   11                    0                    0                    0 
47      5.8882231725399    0.253140767543597    0.996609607298778                    1     3.87824505260475                    5 1.21651523862565e-15                   18                    0                    0                    0 
47      5.6920259662329    0.871878427016214     1.09360650519237     0.99153252289505      1.7470525714004                    2 1.54111961485385e-15                   13                    0                    0                    0 
47     5.73064118513169     1.15588493010274     1.14214313863591       0.928253029752     2.49121456959219                   12 1.50312091940583e-15                   15    0.429591598554386    0.452655310801529    0.180809157171757 
200     8.72935647374727    0.210695942802035    0.992535683390703     0.96532406315995     3.34853814646606                    3 1.98741577071898e-15                   13                    0                    0                    0 
200     9.73479837740353    0.543517817376379    0.991056664431324       0.928253029752       2.883536142631                    5 1.69409444008995e-15                   16                    0                    0                    0 
200     9.06886687717539    0.450500620052235    0.997279771550742     0.99829374256475    0.959339659831243                    1 2.12461044119819e-15                    9                    0                    0                    0 
200     9.44463319170238    0.561146654682521    0.990905620516376     0.99153252289505     1.66191965640264                    3  2.0536091625021e-15                   11                    0                    0                    0 
200      8.8679404789603    0.874387602900916     0.99751293785699                    1     3.90577997545885                    3 2.03506285781638e-15                   16                    0                    0                    0 
136     1.41229421562432      1.3724586853954    0.990121730020132       0.928253029752     2.55996366689186                    6 5.87286096215692e-16                   10                    0                    0                    0 
150     3.29392266744023     1.70068497114522    0.964277392162344     0.96532406315995     3.20987100270735                    3 1.23047762262023e-15                   14                    0                    0                    0 
150     3.68466044223561     1.82149795872016      1.0386031415664     0.99829374256475     1.05522829176809                    1 1.48156087555816e-15                    9                    0                    0                    0 
150     4.02116205475728     2.02108219825226     1.01819985707304     0.99153252289505     1.60705504857299                    3 1.69955809273458e-15                   13                    0                    0                    0 
150     4.22152665992769      2.2103472508724    0.925790990802055       0.928253029752     2.79859995455005                    5 1.58738885776071e-15                   14                    0                    0                    0 
254     7.39378391742623     2.17098754475262    0.963483476338653     0.96532406315995     3.69043265615066                    3 1.66152961643381e-15                   13                    0                    0                    0 
254     7.13029827520899     2.47399131957011     1.07100153265376     0.99829374256475    0.993283136594553                    1 1.33469510986914e-15                    6                    0                    0                    0 
95     2.03854613019888      3.2092249768449    0.998392734893602                    1     3.64878902768358                    5 1.09785536253779e-15                   16                    0                    0                    0 
95      2.1610174592504     3.66204841166862    0.996560652593304     0.99829374256475    0.929211871991882                    0 8.83805664665374e-16                   11                    0                    0                    0 
95     2.57492926830032     3.62391922400139    0.992169409812171     0.96532406315995     3.04065370106656                    3 8.35299917316568e-16                   14                    0                    0                    0 
254     6.69007568333356     2.96168722074904    0.927779793246274       0.928253029752     2.97087407911646                    3 1.15375802812861e-15                   13                    0                    0                    0 
254     6.86615815308876     2.76212930603937     1.04473378520432     0.99153252289505     1.72911785699955                    2 1.09930450819519e-15                   12                    0                    0                    0 
41     9.48134720231699     3.29274517421085     0.96451515109072     0.96532406315995     3.59218331874599                    3 5.44338653905921e-15                   14                    0                    0                    0 
41     8.89229829676774     3.39950315680985     1.28285622492016                    1     3.46078403416953                    4 4.92579666634039e-15                   17                    0                    0                    0 
41     9.21993395787356     3.61079858219272     1.02197164721055     0.99829374256475    0.961822260118913                    1 5.86660929493039e-15                    7                    0                    0                    0 
95     1.59420408103527     4.02373444053006    0.988718468529499       0.928253029752     3.10647165501676                    5 5.88669456727112e-16                   15                    0                    0                    0 
95      1.8034143758293     3.82189985485386    0.989415811760579     0.99153252289505     1.61479386421847                    2 7.93760686712868e-16                   13                    0                    0                    0 
86     4.41684980412825     4.05491357889817    0.927568798195781       0.928253029752     2.49833466262184                    4 1.13592333739494e-15                    8                    0                    0                    0 
86     4.65476786518624     4.20423572162354     1.00243219131581     0.99153252289505     1.82800552106119                    1 1.46099762751542e-15                   12                    0                    0                    0 
86     5.00150126635062      4.2875768484564     1.16464718142119     0.99829374256475     1.16904475092729                    0  1.4980050535618e-15                    9                    0                    0                    0 
86     5.05698705926568     4.72283396949741    0.998742957633571                    1     3.68498804732517                    3 1.91181856406155e-15                   15                    0                    0                    0 
93     7.14696916104898     4.79758956297959    0.962076326484622     0.96532406315995     3.16811434747649                    6 3.64361534627434e-15                   15                    0                    0                    0 
41     9.05726628644468     3.96624885996449    0.995936543534915     0.99153252289505      1.6742599475115                    2 6.09510326953468e-15                   13                    0                    0                    0 
41     9.02227074208183     4.24642831374558    0.926788736131215       0.928253029752     2.53766967103168                    5 5.47863521232995e-15                   10                    0                    0                    0 
172    0.729884895624826     6.01158719667458     1.14283540916622     0.99829374256475     1.11155564811234                    0 1.37116308444483e-15                   11                    0                    0                    0 
172    0.289184776488201     6.08295531264502    0.998815816337849                    1     3.52677576102099                    4  1.4406573106567e-15                   10                    0                    0                    0 
177     3.15381003406447     5.46354534340949    0.964495393854041     0.96532406315995     3.22674858605403                    4 2.33147590587855e-15                   17                    0                    0                    0 
177     3.33298637587633     5.83272673293028     1.03080560279703     0.99829374256475     1.03407590459771                    0 3.11345137094814e-15                    9                    0                    0                    0 
177     2.95824977146347     6.08111380669067       1.164701028417                    1     3.66559466382874                    3 5.27831547200335e-15                   15                    0                    0                    0 
177     3.60287571031396     6.11626748330698     1.04655006056278     0.99153252289505     1.66063715019334                    2 4.45629313716834e-15                    9                    0                    0                    0 
177     3.86123052906886     6.24879262148154     1.03253189049699       0.928253029752     3.11506428201913                    4 4.25349879512881e-15                   10                    0                    0                    0 
93     7.07127229654603      5.2041964879623     1.00375242154445     0.99829374256475    0.948274317887402                    0 4.54236728451885e-15                    7                    0                    0                    0 
93     6.88826248136954     5.55036260650653    0.991106321963802     0.99153252289505     1.77960092085762                    1 4.73403987570028e-15                   12                    0                    0                    0 
93     6.68654725952191     5.75086265246483    0.930962040794067       0.928253029752     2.99182089803064                    3 3.88964171772654e-15                   11                    0                    0                    0 
93     7.46132718991472      5.3359983255143     1.22855700750996                    1     3.80507788813086                    6 5.69315194740691e-15                   22                    0                    0                    0 
139     9.58563111953588     6.05273232197733    0.964300977969565     0.96532406315995      3.4939570901245                    3 8.00619443631203e-15                   12                    0                    0                    0 
172    0.896301026596988     6.33212875980111    0.991038585812898     0.99153252289505     1.68113499084845                    3 1.29620862075181e-15                   13                    0                    0                    0 
172     1.09897522188143      6.5299891835465    0.925608799047702       0.928253029752     2.95041860053443                    6 1.03264413357776e-15                   16                    0                    0                    0 
