ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
0
ITEM: BOX BOUNDS pp pp fm
0.0000000000000000e+00 2.0000000000000000e+01
0.0000000000000000e+00 2.0000000000000000e+01
0.0000000000000000e+00 1.1000000000000000e+02
ITEM: ATOMS mol x y z radius c_voro[1] c_coordination c_kinetic c_voro[2] c_order[1] c_order[2] c_order[3] 
ITEM: TIMESTEP
10000000
ITEM: NUMBER OF ATOMS
4500
ITEM: BOX BOUNDS pp pp fm
0.0000000000000000e+00 2.0000000000000000e+01
0.0000000000000000e+00 2.0000000000000000e+01
0.0000000000000000e+00 1.1000000000000000e+02
ITEM: ATOMS mol x y z radius c_voro[1] c_coordination c_kinetic c_voro[2] c_order[1] c_order[2] c_order[3] 
68     1.22794976692797     1.23176303252231      1.1137014838431     0.95572419725813     2.88757916416578                    7 4.17975278778458e-15                   13                    0                    0                    0 
38     5.10056871534842    0.237576756476625    0.994886787331365     0.92366677176975     2.45330790639441                    8 2.09706843544881e-15                   13                    0                    0                    0 
16     6.92851832029609    0.516695044256162    0.941831887479204     0.92366677176975     2.79165649415363                    6 4.15753118300646e-15                   16                    0                    0                    0 
16     6.97038448214151    0.798480441320187    0.982516603453445     0.98284524179719      1.3580697726583                    4 4.25944312571171e-15                   10                    0                    0                    0 
16     7.12359164910926     1.15925090871131    0.990259766861947    0.991259378759715     1.02306281549319                    0 3.92550741861906e-15                    8                    0                    0                    0 
104     9.14943330607195    0.778702950017079    0.953871871337494     0.95572419725813     4.14317755405195                    3 4.41650074217447e-15                   16                    0                    0                    0 
104     9.30152651029813    0.991817959642816     1.22125127671956    0.991259378759715     1.04460436455334                    1 5.27604049382934e-15                    9                    0                    0                    0 
68     1.09631510694847     1.92421235878429    0.996403449774545                    1     4.11853109563055                    2 2.35219597388619e-15                   15                    0                    0                    0 
68     1.43137801259644     1.53504989019375     1.03199391165768    0.991259378759715     1.04035851119065                    1 3.69394689367243e-15                    9                    0                    0                    0 
68     1.73241437339315     1.78093991773569    0.980975027303452     0.98284524179719     1.37809665638402                    3 3.34847708005421e-15                    8                    0                    0                    0 
68     1.99413586254064     1.90051236377276    0.977060453909767     0.92366677176975      2.5379637776692                    7 3.00724606621055e-15                   12                    0                    0                    0 
229      3.9809603526839     1.79970885866078    0.997033316455004                    1     3.91092899169357                    5 3.15788675355875e-15                   18                    0                    0                    0 
229     4.57728383334752     2.19100923369087    0.953964710025541     0.95572419725813      3.5434543375971                    3  2.6748334747626e-15                   12                    0                    0                    0 
229     4.21375101393032      2.2585972816514      1.0115654175303    0.991259378759715     1.00764266672257                    2 3.23344360089365e-15                    9                    0                    0                    0 
229     3.87646293195064     2.43399002601805      1.1072830110351     0.98284524179719     1.50864239860312                    4 3.50249652529744e-15                   10                    0                    0                    0 
16     6.65571815127456     1.36601474287802     1.04791707854055                    1     3.86703593860886                    4 4.69608896966398e-15                   14                    0                    0                    0 
16      7.3598096333389      1.4476503740064     0.95756559502037     0.95572419725813     3.14841816602872                    5 3.59155464971289e-15                   14                    0                    0                    0 
104     9.31357001792791     1.46987809574794     1.03073954777769                    1     4.11441659965625                    3 5.37076309027575e-15                   12                    0                    0                    0 
200     2.23556972148157     3.74173963509329    0.937201222733025     0.92366677176975     2.65336819169258                    6 1.53748804718474e-15                   13                    0                    0                    0 
229     3.67916853398884     2.62044305579417     1.20278808858923     0.92366677176975     2.60640738045656                    5 3.16338933657615e-15                   14                    0                    0                    0 
84     6.57930699532938     3.36267276731922     1.00710189710204                    1     3.94220570088317                    3 4.69261420719434e-15                   16                    0                    0                    0 
84     7.19883439884702     3.71473574217691    0.954092086833722     0.95572419725813     3.16524219189703                    5  3.9155245218703e-15                   14                    0                    0                    0 
244     9.21005081594282     3.55069588642592    0.997616038741952                    1     4.03292311890839                    2  4.9603928709372e-15                   15                    0                    0                    0 
200       1.783070092782     4.50713341631591     1.06539793153531                    1     3.89899251573883                    6 1.71348614652037e-15                   17                    0                    0                    0 
200      2.2145544529696     4.02536156394098    0.981110123732131     0.98284524179719      1.4127529051114                    3 1.79125629762768e-15                   13                    0                    0                    0 
200     2.28315876465942     4.41124187230147    0.989916869445266    0.991259378759715    0.945493678870157                    2 1.77863878455916e-15                    9                    0                    0                    0 
200     2.44746651939477     4.74560006839877    0.954566410238994     0.95572419725813       3.185346171797                    6 1.57196083889813e-15                   15                    0                    0                    0 
101     4.28113532537775      4.3422212892591    0.922619783857685     0.92366677176975     2.83965904333887                    4 2.93234114432572e-15                   16                    0                    0                    0 
101     4.38438245054587      4.5936681879876     1.01709475346315     0.98284524179719     1.41812051544254                    3  3.7294458574802e-15                    7                    0                    0                    0 
101     4.55375874441352     4.94645739840253     1.04031471938301    0.991259378759715     1.08176039735303                    1 4.44597285537575e-15                    8                    0                    0                    0 
84     6.83794599348022     3.80737492153803    0.989015400644736    0.991259378759715    0.997258740742892                    0  4.1267676067678e-15                    9                    0                    0                    0 
84     6.50809929688165     4.00936796601893     1.05295044155212     0.98284524179719     1.48233193169996                    2 3.78975410821062e-15                   10                    0                    0                    0 
84     6.31855715307258      4.2146502223471     1.12182716169167     0.92366677176975     2.77190035057467                    6 3.04587730723831e-15                   15                    0                    0                    0 
244     9.44400253615993     4.00591651138634     1.05258906751812    0.991259378759715     1.08001962246029                    1 4.55108570882604e-15                   11                    0                    0                    0 
244     9.11715065479566     4.16333216963284     1.20116861157696     0.98284524179719     1.67630143129619                    1 4.15148220338867e-15                   12                    0                    0                    0 
244     9.80065323011993     3.95049154431254    0.953743470522088     0.95572419725813     3.06817861154832                    6 4.28187810835315e-15                   16                    0                    0                    0 
101     4.73993925768088     5.25951307295964    0.954436563654579     0.95572419725813     3.18804563954531                    6 5.27559953426895e-15                   12                    0                    0                    0 
211     7.58870388905914     5.66881599544187    0.998332577750984                    1      3.9974711695334                    6 4.84898132000951e-15                   18                    0                    0                    0 
111     9.80290300992083     6.04423073740767     1.26369098744986                    1     3.70941666076077                    5 4.99113192916079e-15                   22                    0                    0                    0 
